55,Adidas,Adventure Adidas for men,aromatic,130,fresh spicy,78,woody,74,herbal,38,balsamic,31,green,29,57,100,28,1,71,71,14,71,28
56,Adidas,Energy Game Adidas for women,fruity,130,floral,106,citrus,81,fresh,66,aquatic,60,,,16,83,33,1,16,100,1,100,1
57,Adidas,Fair Play Adidas for men,floral,130,aromatic,124,powdery,108,woody,107,fresh spicy,77,warm spicy,72,27,100,6,6,51,68,24,96,17
58,Adidas,Fresh Impact Adidas for men,ozonic,130,aquatic,117,green,99,citrus,75,fresh spicy,72,,,48,100,16,5,55,94,8,87,7
59,Adidas,Intense Touch Adidas for men,green,130,fresh spicy,92,woody,75,aromatic,74,sweet,66,balsamic,63,35,92,17,25,50,100,32,78,21
60,Adidas,Moves Adidas for men,aromatic,130,fresh spicy,118,green,81,fruity,61,fresh,52,,,50,100,21,3,57,66,14,57,14
61,Adidas,Moves Her Adidas for women,woody,130,fresh spicy,100,floral,54,rose,40,aromatic,33,,,20,100,1,1,40,30,10,40,20
62,Adidas,Passion Game Adidas for men,fresh spicy,130,aromatic,82,woody,78,warm spicy,50,balsamic,38,,,100,50,1,75,75,50,50,100,100
63,Adidas,Pure Game Adidas for men,fresh spicy,130,woody,102,citrus,95,aromatic,76,balsamic,67,,,12,100,14,6,53,51,10,55,6
64,Adidas,Pure Game Special Edition Adidas for men,citrus,130,fresh spicy,116,balsamic,107,aromatic,85,warm spicy,49,smoky,46,33,100,83,33,33,16,1,33,33
65,Adidas,Team Five Adidas for men,aromatic,130,green,125,fresh spicy,113,herbal,58,fruity,46,fresh,46,27,100,11,16,50,83,11,61,11
66,Adidas,Adidas Originals Adidas for men,sweet,130,citrus,90,aromatic,52,green,50,fresh spicy,50,vanilla,47,46,73,20,33,46,100,26,73,26
67,Adidas,Adidas Originals by Jeremy Scott Adidas for women and men,fresh spicy,130,citrus,80,rose,80,balsamic,76,woody,62,smoky,58,25,75,100,50,75,1,100,75,75
68,Adidas,Adidas Originals pour Femme Adidas for women,floral,130,woody,108,white floral,99,citrus,93,fruity,90,,,25,100,50,12,37,50,12,50,1
69,Adidas,Born Original for Her Adidas for women,fruity,130,citrus,110,sweet,110,aromatic,70,balsamic,51,,,50,100,27,18,50,45,45,68,27
70,Adidas,Born Original for Him Adidas for men,woody,130,aromatic,129,fresh spicy,129,citrus,92,sweet,90,,,50,100,37,37,56,50,68,81,50
71,Adidas,Born Original Today Adidas for women,citrus,130,green,85,fruity,48,fresh,41,ozonic,21,sour,20,1,1,100,1,100,100,100,100,100
72,Adidas,Born Original Today Adidas for men,aromatic,130,citrus,128,balsamic,125,cinnamon,107,amber,89,warm spicy,86,1,100,1,1,100,100,100,100,100
73,Adidas,Adidas Fresh Escape Adidas for women,citrus,130,sweet,120,musky,82,fresh,81,fruity,80,,,21,100,18,6,21,63,3,66,6
74,Adidas,Fizzy Energy Adidas for women,sweet,130,tropical,118,fruity,109,citrus,80,fresh,64,,,36,100,21,4,26,80,4,76,6
75,Adidas,Floral Dream Adidas for women,white floral,130,citrus,101,vanilla,79,aromatic,79,rose,73,,,36,100,36,10,51,53,17,69,3
76,Adidas,Free Emotion Adidas for women,citrus,130,fruity,109,sweet,76,green,72,fresh,56,,,22,100,18,1,38,54,9,70,2
77,Adidas,Fruity Rhythm Adidas for women,fruity,130,sweet,108,floral,101,woody,39,musky,27,fresh,26,26,100,31,4,48,49,5,70,3
78,Adidas,Fun Sensations Adidas for women,sweet,130,fruity,130,woody,77,powdery,75,citrus,60,,,16,100,27,16,44,44,27,72,22
79,Adidas,Happy Game Adidas for women,floral,130,citrus,129,fruity,76,woody,74,white floral,44,,,37,100,22,12,40,57,12,65,5
80,Adidas,Natural Vitality Adidas for women,aquatic,130,fruity,128,ozonic,117,floral,90,green,46,,,20,100,38,4,34,37,4,69,3
81,Adidas,Pure Lightness Adidas for women,floral,130,fruity,80,aquatic,72,ozonic,70,fresh,49,,,35,100,26,6,47,55,5,71,2
82,Adidas,Tropical Passion Adidas for women,fruity,130,citrus,95,sweet,80,fresh,60,ozonic,60,aquatic,56,23,100,21,1,18,50,6,68,4
83,Adidas,Adidas UEFA Champions League Arena Edition Adidas for men,aromatic,130,white floral,102,balsamic,83,citrus,73,fresh spicy,65,,,1,33,50,33,50,16,50,100,16
84,Adidas,Adidas UEFA Champions League Edition Adidas for men,aromatic,130,fresh spicy,72,citrus,67,floral,65,vanilla,62,,,30,90,30,1,60,90,50,100,30
85,Adidas,UEFA Champions League Star Edition Adidas for men,fresh spicy,130,aromatic,110,green,55,citrus,49,woody,33,rose,32,40,100,20,20,100,80,40,100,40
86,Adnan B.,Ambre Noir Adnan B. for men,balsamic,130,warm spicy,120,aromatic,116,amber,102,vanilla,98,patchouli,98,100,24,6,54,57,18,66,54,63
87,Adnan B.,Man Adnan B. for men,woody,130,musky,105,amber,96,balsamic,83,sweet,77,,,80,40,1,80,60,40,100,80,60
88,Adnan B.,Noir Adnan B. for men,leather,130,smoky,104,fruity,100,oud,92,musky,87,,,100,33,27,22,44,61,38,66,27
89,Adolfo Dominguez,Adolfo Dominguez Adolfo Dominguez for men,aromatic,130,fresh spicy,113,warm spicy,98,cinnamon,81,sweet,78,woody,76,50,100,33,83,66,16,83,100,16
90,Adolfo Dominguez,Agua de Bambu Adolfo Dominguez for women,floral,130,woody,87,citrus,67,aquatic,55,ozonic,44,,,35,71,28,1,64,71,35,100,71,Adopt` by Reserve Naturelle,Agrumes Boisés Adopt` by Reserve Naturelle for women,citrus,130,woody,43,fresh spicy,26,amber,19,aromatic,17,green,17,75,75,1,50,1,50,50,100,25
2,Adopt` by Reserve Naturelle,Agrumes Poudrés Adopt` by Reserve Naturelle for women and men,white floral,130,aromatic,103,vanilla,80,sweet,80,balsamic,73,citrus,66,100,100,1,1,50,50,1,50,1
3,Adopt` by Reserve Naturelle,Ambre Fleur d'Oranger Adopt` by Reserve Naturelle for women,white floral,130,amber,96,citrus,69,woody,57,sweet,46,,,100,1,1,60,20,20,20,80,20
4,Adopt` by Reserve Naturelle,Ambre Jasmin Adopt` by Reserve Naturelle for women,white floral,130,amber,119,vanilla,119,animalic,74,musky,54,powdery,54,50,50,100,50,50,50,50,50,50
5,Adopt` by Reserve Naturelle,Ambre Orange Adopt` by Reserve Naturelle for women and men,citrus,130,white floral,101,balsamic,80,green,79,floral,77,amber,75,1,1,1,1,1,1,1,1,1
6,Adopt` by Reserve Naturelle,Ambre Vanille Adopt` by Reserve Naturelle for women,vanilla,130,balsamic,77,amber,75,aromatic,71,sweet,62,,,1,100,1,1,1,33,1,33,1
7,Adopt` by Reserve Naturelle,Ananas Kiwi Adopt` by Reserve Naturelle for women,fruity,130,sweet,126,tropical,96,fresh,58,green,19,,,1,50,50,1,50,100,50,50,1
8,Adopt` by Reserve Naturelle,Baies Sauvages Jasmin Adopt` by Reserve Naturelle for women,fruity,130,white floral,104,woody,73,vanilla,58,fresh spicy,39,,,1,1,1,1,1,1,1,1,1
9,Adopt` by Reserve Naturelle,Barbe à Papa Adopt` by Reserve Naturelle for women,aromatic,130,vanilla,122,sweet,118,balsamic,114,musky,41,fruity,41,1,50,100,1,1,1,1,1,1
10,Adopt` by Reserve Naturelle,Baume et Bois Adopt` by Reserve Naturelle for women,balsamic,130,amber,98,warm spicy,86,woody,69,powdery,65,,,85,100,14,100,14,14,85,85,57
11,Adopt` by Reserve Naturelle,Black Cherry Adopt` by Reserve Naturelle for women and men,cherry,130,vanilla,108,patchouli,108,sweet,88,musky,76,,,50,25,1,100,75,50,100,75,50
12,Adopt` by Reserve Naturelle,Carambar Adopt` by Reserve Naturelle for women,caramel,130,sweet,75,milky,72,vanilla,69,powdery,21,,,87,100,12,12,1,1,62,62,25
13,Adopt` by Reserve Naturelle,Cassis Ambre Adopt` by Reserve Naturelle for women,woody,130,vanilla,117,powdery,114,amber,105,balsamic,95,,,33,1,33,100,66,33,100,100,33
14,Adopt` by Reserve Naturelle,Cerise Amande Adopt` by Reserve Naturelle for women,sweet,130,cherry,109,almond,90,fruity,59,nutty,58,,,100,50,1,25,50,25,25,50,25
15,Adopt` by Reserve Naturelle,Cerise Exquise Adopt` by Reserve Naturelle for women,sweet,130,cherry,127,fruity,73,vanilla,51,tonka (coumarin),51,,,66,100,1,1,33,66,1,66,33
16,Adopt` by Reserve Naturelle,Charlotte Aux Fraises Adopt` by Reserve Naturelle for women,sweet,130,fruity,100,vanilla,41,citrus,20,powdery,12,,,25,100,50,25,1,50,1,50,25
17,Adopt` by Reserve Naturelle,Chocolat Adopt` by Reserve Naturelle for women,fresh spicy,130,sweet,79,cacao,70,amber,39,animalic,38,,,25,1,100,50,1,1,25,1,50
18,Adopt` by Reserve Naturelle,Citronnade Adopt` by Reserve Naturelle for women and men,citrus,130,fresh spicy,61,woody,55,balsamic,39,green,34,powdery,33,1,50,1,1,100,100,1,100,1
19,Adopt` by Reserve Naturelle,Coca Mania Adopt` by Reserve Naturelle for women,sweet,130,cinnamon,124,citrus,119,warm spicy,99,vanilla,93,,,1,66,1,33,66,33,33,100,33
20,Adopt` by Reserve Naturelle,Coco Adopt` by Reserve Naturelle for women,vanilla,130,sweet,128,coconut,114,milky,90,caramel,83,,,100,25,25,50,25,50,100,75,50
21,Adopt` by Reserve Naturelle,Eau Argentée Adopt` by Reserve Naturelle for women,green,130,tobacco,65,rose,43,musky,43,white floral,43,,,100,33,1,1,66,66,1,66,33
22,Adopt` by Reserve Naturelle,Feuilles de Fraisier Adopt` by Reserve Naturelle for women and men,sweet,130,green,122,fruity,85,aromatic,81,vanilla,41,white floral,41,50,50,1,1,50,100,1,100,1
23,Adopt` by Reserve Naturelle,Figue Adopt` by Reserve Naturelle for women and men,woody,130,powdery,121,sweet,104,floral,91,citrus,91,yellow floral,87,1,1,1,1,1,100,1,100,1
